time,wavelength_shift_1,wavelength_shift_2
156.673,-0.4084,-0.4164
156.702,-0.4079,-0.4176
156.732,-0.4071,-0.4169
156.762,-0.4079,-0.4177
156.791,-0.4076,-0.4203
156.82,-0.406,-0.4223
156.85,-0.4029,-0.4241
156.88,-0.3983,-0.422
156.909,-0.3943,-0.4239
156.939,-0.3979,-0.4234
156.969,-0.4036,-0.421
156.998,-0.4017,-0.4163
157.028,-0.4013,-0.4159
157.057,-0.3913,-0.4144
157.087,-0.3827,-0.4136
157.117,-0.3825,-0.4098
157.147,-0.3847,-0.4088
157.178,-0.3918,-0.4083
157.206,-0.4057,-0.4078
157.235,-0.4098,-0.4106
157.265,-0.4032,-0.4107
157.295,-0.4032,-0.4114
157.324,-0.4106,-0.4167
157.354,-0.4176,-0.4145
157.383,-0.4141,-0.4172
157.413,-0.4079,-0.4183
157.444,-0.4121,-0.418
157.473,-0.41,-0.4181
157.503,-0.4125,-0.4192
157.532,-0.4146,-0.4203
157.561,-0.4059,-0.423
157.591,-0.4102,-0.4206
157.621,-0.4238,-0.42
157.65,-0.4219,-0.4224
157.68,-0.4322,-0.4225
157.71,-0.4416,-0.4192
157.739,-0.4309,-0.4189
157.77,-0.4219,-0.4101
157.798,-0.4285,-0.4115
157.828,-0.4211,-0.414
157.858,-0.4218,-0.4174
157.887,-0.4197,-0.412
157.917,-0.4159,-0.4239
157.947,-0.4068,-0.4106
157.976,-0.3962,-0.4194
158.006,-0.382,-0.4204
158.036,-0.3665,-0.4207
158.064,-0.3662,-0.4187
158.094,-0.3664,-0.4197
158.124,-0.3696,-0.4181
158.154,-0.3703,-0.421
158.188,-0.3684,-0.4186
158.213,-0.3674,-0.4206
158.244,-0.3714,-0.418
158.273,-0.3749,-0.421
158.302,-0.3728,-0.4223
158.332,-0.3763,-0.4206
158.362,-0.3775,-0.42
158.394,-0.3808,-0.4218
158.421,-0.374,-0.4205
158.451,-0.3744,-0.4206
158.48,-0.3747,-0.4187
158.51,-0.3771,-0.4186
158.539,-0.3768,-0.4226
158.569,-0.3742,-0.4202
158.599,-0.3702,-0.4214
158.628,-0.3722,-0.4192
158.658,-0.3698,-0.4213
158.688,-0.3744,-0.4217
158.717,-0.368,-0.4213
158.747,-0.3694,-0.4198
158.776,-0.3708,-0.4188
158.807,-0.3772,-0.4211
158.837,-0.3867,-0.4205
158.865,-0.4056,-0.4211
158.895,-0.4074,-0.4202
158.925,-0.4115,-0.4217
158.953,-0.4079,-0.4216
158.983,-0.3902,-0.4194
159.014,-0.3835,-0.4196
159.043,-0.3811,-0.4204
159.073,-0.3765,-0.422
159.102,-0.3594,-0.4205
159.132,-0.331,-0.4188
159.162,-0.3231,-0.4184
159.191,-0.3269,-0.4188
159.221,-0.3221,-0.4177
159.251,-0.3275,-0.4164
159.279,-0.3321,-0.4193
159.31,-0.3255,-0.4184
159.339,-0.321,-0.4192
159.369,-0.3222,-0.4167
159.399,-0.3239,-0.42
159.428,-0.3264,-0.4161
159.458,-0.33,-0.417
159.49,-0.3258,-0.4183
159.516,-0.3285,-0.4186
159.546,-0.3258,-0.419
159.576,-0.3279,-0.4211
159.605,-0.3263,-0.4158
159.636,-0.3228,-0.4174
159.665,-0.3224,-0.4172
159.695,-0.3214,-0.4171
159.725,-0.3189,-0.419
159.754,-0.3188,-0.4185
159.784,-0.3184,-0.4188
159.822,-0.3224,-0.4198
159.842,-0.3186,-0.4202
159.872,-0.3173,-0.4186
159.903,-0.3301,-0.4184
159.932,-0.3348,-0.4189
159.961,-0.3443,-0.4204
159.99,-0.3473,-0.4217
160.02,-0.3542,-0.4219
160.051,-0.352,-0.4257
160.08,-0.3414,-0.4247
160.11,-0.3354,-0.4249
160.14,-0.3297,-0.4242
160.17,-0.3221,-0.4251
160.204,-0.3189,-0.4254
160.229,-0.3175,-0.4262
160.258,-0.3172,-0.4256
160.288,-0.3175,-0.4253
160.317,-0.3153,-0.4235
160.346,-0.3174,-0.4259
160.376,-0.3177,-0.4275
160.405,-0.32,-0.4262
160.436,-0.3157,-0.4246
160.465,-0.3157,-0.4259
160.495,-0.3205,-0.4274
160.524,-0.3155,-0.424
160.553,-0.3177,-0.4258
160.583,-0.3184,-0.4282
160.614,-0.32,-0.4277
160.643,-0.3194,-0.4284
160.68,-0.3208,-0.4292
160.703,-0.3201,-0.4286
160.732,-0.3191,-0.4265
160.761,-0.3166,-0.4252
160.795,-0.3137,-0.4253
160.823,-0.3162,-0.426
160.85,-0.3106,-0.4283
160.879,-0.3127,-0.4279
160.909,-0.3174,-0.4285
160.94,-0.317,-0.4285
160.968,-0.3122,-0.4269
160.999,-0.312,-0.426
161.028,-0.3113,-0.4275
161.057,-0.3106,-0.429
161.088,-0.3155,-0.4253
161.117,-0.3143,-0.4279
161.146,-0.3117,-0.428
161.176,-0.3154,-0.4283
161.205,-0.3129,-0.4288
161.235,-0.3124,-0.4304
161.265,-0.313,-0.4262
161.294,-0.3152,-0.4265
161.326,-0.3322,-0.4277
161.354,-0.3639,-0.4291
161.383,-0.3777,-0.4299
161.413,-0.3866,-0.4285
161.443,-0.3933,-0.4314
161.473,-0.3912,-0.4296
161.502,-0.3916,-0.4283
161.532,-0.3922,-0.4313
161.561,-0.3879,-0.4305
161.591,-0.3857,-0.4299
161.624,-0.3745,-0.4291
161.65,-0.3641,-0.43
161.68,-0.3627,-0.4296
161.709,-0.367,-0.4306
161.739,-0.3811,-0.4301
161.769,-0.3885,-0.4304
161.798,-0.3888,-0.4286
161.829,-0.3893,-0.4293
161.857,-0.3879,-0.4307
161.887,-0.386,-0.4311
161.917,-0.3896,-0.4307
161.946,-0.3778,-0.429
161.976,-0.3374,-0.4309
162.006,-0.3442,-0.4299
162.035,-0.323,-0.4282
162.065,-0.3296,-0.4313
162.095,-0.349,-0.4298
162.124,-0.3476,-0.4314
162.155,-0.3488,-0.429
162.184,-0.3847,-0.4297
162.213,-0.3792,-0.4282
162.243,-0.3579,-0.4297
162.273,-0.346,-0.4283
162.308,-0.3441,-0.43
162.332,-0.347,-0.43
162.361,-0.3556,-0.43
162.391,-0.3614,-0.43
162.42,-0.3695,-0.4312
162.45,-0.3677,-0.4305
162.48,-0.3718,-0.4297
162.508,-0.3712,-0.4309
162.539,-0.3775,-0.433
162.569,-0.3844,-0.4316
162.602,-0.3953,-0.4329
162.628,-0.4048,-0.4275
162.658,-0.4069,-0.4304
162.687,-0.3855,-0.4329
162.717,-0.3531,-0.4293
162.746,-0.3529,-0.4312
162.776,-0.3472,-0.4311
162.807,-0.3611,-0.4307
162.835,-0.3961,-0.4308
162.865,-0.4099,-0.4329
162.895,-0.4272,-0.4336
162.924,-0.4442,-0.4321
162.954,-0.4517,-0.432
162.984,-0.4541,-0.4321
163.013,-0.4616,-0.4337
163.043,-0.4611,-0.4325
163.073,-0.4593,-0.434
163.103,-0.4641,-0.4349
163.131,-0.471,-0.4327
163.161,-0.4745,-0.4334
163.191,-0.4785,-0.4332
163.221,-0.4789,-0.4327
163.251,-0.4765,-0.4346
163.28,-0.4798,-0.4322
163.312,-0.481,-0.4338
163.339,-0.4872,-0.4361
163.37,-0.4876,-0.4354
163.399,-0.4964,-0.4379
163.427,-0.5041,-0.4346
163.462,-0.5095,-0.4363
163.491,-0.5086,-0.4358
163.517,-0.5064,-0.4363
163.547,-0.5113,-0.4358
163.575,-0.5193,-0.4343
163.606,-0.5215,-0.4336
163.636,-0.5183,-0.4363
163.665,-0.5166,-0.436
163.695,-0.5105,-0.4366
163.725,-0.5091,-0.4374
163.754,-0.5111,-0.4354
163.785,-0.5147,-0.4354
163.814,-0.5105,-0.4383
163.842,-0.5052,-0.4346
163.873,-0.5022,-0.4371
163.903,-0.5068,-0.4368
163.932,-0.5092,-0.4357
163.962,-0.5169,-0.4366
163.992,-0.5183,-0.4342
164.02,-0.5226,-0.4368
164.051,-0.5179,-0.4384
164.08,-0.5223,-0.4373
164.11,-0.5174,-0.439
164.14,-0.519,-0.4379
164.169,-0.517,-0.4358
164.199,-0.5179,-0.436
164.228,-0.5144,-0.4363
164.258,-0.5159,-0.4384
164.287,-0.5141,-0.4403
164.317,-0.5155,-0.438
164.346,-0.5102,-0.4376
164.376,-0.511,-0.4391
164.406,-0.5112,-0.4374
164.435,-0.5072,-0.4398
164.466,-0.505,-0.4373
164.496,-0.5038,-0.4391
164.525,-0.5057,-0.4391
164.555,-0.5078,-0.4362
164.583,-0.505,-0.4392
164.613,-0.5034,-0.4374
164.644,-0.5024,-0.4388
164.672,-0.5019,-0.4388
164.703,-0.5022,-0.4389
164.733,-0.5043,-0.4394
164.764,-0.5038,-0.4393
164.791,-0.5093,-0.4405
164.821,-0.5048,-0.4379
164.851,-0.5034,-0.4399
164.88,-0.5023,-0.4396
164.91,-0.4996,-0.4379
164.939,-0.5022,-0.4395
164.969,-0.497,-0.4379
165,-0.4994,-0.4378
165.029,-0.5022,-0.4363
165.062,-0.4991,-0.4383
165.088,-0.4985,-0.4383
165.117,-0.501,-0.4377
165.147,-0.4988,-0.4379
165.176,-0.4972,-0.4413
165.206,-0.4961,-0.4397
165.244,-0.4945,-0.4386
165.265,-0.4955,-0.4402
165.295,-0.4964,-0.4392
165.325,-0.4953,-0.4376
165.354,-0.4964,-0.4396
165.385,-0.4949,-0.4387
165.414,-0.4928,-0.4376
165.444,-0.4944,-0.4402
165.474,-0.4938,-0.4398
165.503,-0.497,-0.4392
165.535,-0.4978,-0.4392
165.563,-0.4972,-0.4383
165.591,-0.4977,-0.439
165.621,-0.4964,-0.4379
165.651,-0.4952,-0.4391
165.68,-0.4945,-0.4383
165.71,-0.4951,-0.4408
165.74,-0.4945,-0.4411
165.77,-0.4984,-0.439
165.799,-0.4944,-0.441
165.83,-0.4971,-0.4396
165.858,-0.4969,-0.4404
165.888,-0.4952,-0.4388
165.917,-0.4952,-0.4378
165.947,-0.4911,-0.4383
165.977,-0.4912,-0.4405
166.008,-0.4952,-0.4401
166.037,-0.492,-0.4405
166.066,-0.492,-0.4384
166.095,-0.4934,-0.4379
166.125,-0.4926,-0.4383
166.156,-0.4926,-0.438
166.184,-0.49,-0.4379
166.214,-0.4912,-0.439
166.243,-0.4887,-0.4391
166.277,-0.4905,-0.4368
166.303,-0.494,-0.4386
166.333,-0.4969,-0.4398
166.363,-0.4988,-0.4393
166.392,-0.4995,-0.4391
166.423,-0.4984,-0.4374
166.451,-0.497,-0.4388
166.481,-0.4966,-0.4396
166.51,-0.4973,-0.4396
166.54,-0.4933,-0.4424
166.569,-0.4903,-0.4401
166.599,-0.4831,-0.4381
166.629,-0.4825,-0.4399
166.662,-0.4789,-0.4409
166.688,-0.4765,-0.4382
166.718,-0.4693,-0.4374
166.747,-0.4635,-0.4375
166.778,-0.4627,-0.4401
166.814,-0.4638,-0.4403
166.836,-0.4638,-0.439
166.866,-0.4597,-0.4383
166.895,-0.4589,-0.4398
166.926,-0.4572,-0.439
166.957,-0.4587,-0.4378
166.984,-0.4571,-0.442
167.018,-0.4562,-0.4396
167.047,-0.4591,-0.4394
167.074,-0.4582,-0.439
167.103,-0.4577,-0.4393
167.132,-0.458,-0.4382
167.162,-0.4654,-0.4407
167.192,-0.4666,-0.4389
167.221,-0.4666,-0.4383
167.251,-0.466,-0.4401
167.281,-0.4667,-0.4383
167.31,-0.4643,-0.4391
167.34,-0.4619,-0.4397
167.37,-0.4635,-0.4411
167.399,-0.4652,-0.4412
167.431,-0.4649,-0.4379
167.458,-0.4642,-0.4414
167.488,-0.4637,-0.4398
167.519,-0.4628,-0.4398
167.546,-0.4662,-0.4407
167.576,-0.4627,-0.4413
167.607,-0.4648,-0.4393
167.635,-0.4638,-0.4405
167.666,-0.4662,-0.4399
167.696,-0.4629,-0.4394
167.725,-0.4645,-0.4411
167.755,-0.4638,-0.4379
167.784,-0.4629,-0.4414
167.814,-0.4634,-0.4407
167.843,-0.4637,-0.4409
167.872,-0.4608,-0.4403
167.903,-0.4624,-0.4414
167.932,-0.4637,-0.4417
167.961,-0.4686,-0.4393
167.992,-0.4712,-0.4423
168.021,-0.4738,-0.4419
168.051,-0.471,-0.4399
168.081,-0.4695,-0.4395
168.11,-0.4675,-0.4409
168.14,-0.4702,-0.4412
168.17,-0.4695,-0.4413
168.198,-0.4642,-0.4402
168.228,-0.4649,-0.4426
168.258,-0.467,-0.4414
168.287,-0.4695,-0.4413
168.317,-0.4676,-0.44
168.347,-0.4682,-0.4431
168.378,-0.4678,-0.4402
168.407,-0.4649,-0.4413
168.436,-0.4676,-0.4416
168.466,-0.4662,-0.4432
168.496,-0.4645,-0.4416
168.525,-0.4673,-0.4418
168.555,-0.4627,-0.4437
168.584,-0.4625,-0.4409
168.613,-0.4634,-0.4427
168.643,-0.4628,-0.4387
168.674,-0.4613,-0.4422
168.703,-0.4602,-0.4405
168.733,-0.4631,-0.4413
168.762,-0.4647,-0.442
168.791,-0.4685,-0.4409
168.822,-0.4696,-0.4415
168.85,-0.4679,-0.4421
168.881,-0.4652,-0.4403
168.911,-0.4671,-0.4413
168.943,-0.4659,-0.4405
168.97,-0.4671,-0.4432
168.999,-0.4651,-0.4394
169.028,-0.463,-0.4433
169.058,-0.4638,-0.4415
169.088,-0.4659,-0.4412
169.117,-0.462,-0.4421
169.147,-0.4626,-0.4424
169.176,-0.4621,-0.4427
169.206,-0.4604,-0.4413
169.236,-0.4615,-0.441
169.266,-0.4604,-0.4414
169.295,-0.458,-0.4424
169.327,-0.4621,-0.4421
169.354,-0.4603,-0.4428
169.385,-0.463,-0.441
169.414,-0.4551,-0.443
169.443,-0.4619,-0.4437
169.473,-0.4577,-0.4412
169.502,-0.4583,-0.4438
169.532,-0.4569,-0.4427
169.562,-0.4583,-0.444
169.592,-0.461,-0.4432
169.621,-0.4664,-0.4438
169.651,-0.4671,-0.4423
169.68,-0.4684,-0.4433
169.711,-0.4682,-0.4434
169.741,-0.4663,-0.4412
169.769,-0.4678,-0.4416
169.8,-0.4645,-0.4427
169.83,-0.4641,-0.4435
169.858,-0.4653,-0.4424
169.889,-0.467,-0.4429
169.918,-0.4629,-0.4427
169.947,-0.4688,-0.4432
169.977,-0.4646,-0.4444
170.008,-0.4696,-0.4446
170.036,-0.4673,-0.4436
170.066,-0.466,-0.4418
170.095,-0.4677,-0.4434
170.125,-0.4659,-0.4443
170.155,-0.4664,-0.442
170.185,-0.4659,-0.4429
170.214,-0.4663,-0.4414
170.244,-0.4654,-0.442
170.273,-0.4676,-0.4433
170.303,-0.4688,-0.4436
170.333,-0.4645,-0.4444
170.362,-0.4654,-0.4424
170.392,-0.4615,-0.4439
170.423,-0.4645,-0.4423
170.451,-0.4697,-0.4443
170.481,-0.4701,-0.442
170.511,-0.4703,-0.4435
170.54,-0.4721,-0.4424
170.577,-0.4724,-0.4432
170.599,-0.471,-0.4443
170.63,-0.4693,-0.4438
170.659,-0.4707,-0.4432
170.688,-0.4704,-0.4443
170.719,-0.4707,-0.4419
170.748,-0.4695,-0.4429
170.777,-0.4706,-0.4435
170.808,-0.4716,-0.4434
170.838,-0.4668,-0.4423
170.866,-0.4663,-0.443
170.896,-0.4684,-0.4444
170.926,-0.4674,-0.4431
170.955,-0.4646,-0.4436
170.985,-0.4681,-0.4452
171.015,-0.4665,-0.4443
171.044,-0.4631,-0.4426
171.074,-0.4652,-0.4431
171.104,-0.4649,-0.4422
171.134,-0.4665,-0.4415
171.163,-0.4651,-0.4416
171.194,-0.462,-0.4444
171.222,-0.4623,-0.4451
171.252,-0.4605,-0.4447
171.282,-0.4663,-0.443
171.311,-0.4707,-0.4444
171.341,-0.471,-0.4431
171.37,-0.4726,-0.4425
171.4,-0.469,-0.4431
171.43,-0.4682,-0.4429
171.459,-0.4713,-0.4443
171.489,-0.4693,-0.4433
171.519,-0.4703,-0.4427
171.548,-0.4677,-0.4415
171.578,-0.4695,-0.4449
171.607,-0.469,-0.4411
171.637,-0.4713,-0.4435
171.668,-0.4684,-0.4432
171.695,-0.468,-0.4469
171.725,-0.4708,-0.4453
171.756,-0.4695,-0.4461
171.785,-0.469,-0.4463
171.816,-0.466,-0.4445
171.845,-0.4678,-0.4467
171.874,-0.4673,-0.4459
171.904,-0.4668,-0.4441
171.934,-0.4668,-0.4447
171.964,-0.466,-0.4433
171.992,-0.4668,-0.4434
172.022,-0.4675,-0.4447
172.052,-0.4654,-0.4452
172.082,-0.4692,-0.4438
172.112,-0.4753,-0.4426
172.141,-0.4717,-0.4448
172.171,-0.4768,-0.4418
172.2,-0.4751,-0.444
172.23,-0.4717,-0.4436
172.26,-0.472,-0.4465
172.291,-0.4718,-0.4459
172.319,-0.4688,-0.4442
172.351,-0.4711,-0.4452
172.378,-0.4742,-0.4438
172.408,-0.4708,-0.4433
172.437,-0.4702,-0.4459
172.467,-0.4713,-0.4452
172.496,-0.4676,-0.4445
172.526,-0.4677,-0.4457
172.557,-0.4682,-0.4456
172.587,-0.4713,-0.4427
172.616,-0.4665,-0.4452
172.645,-0.4648,-0.4449
172.676,-0.468,-0.4448
172.704,-0.4683,-0.4467
172.734,-0.4675,-0.4463
172.762,-0.4659,-0.4457
172.793,-0.4685,-0.4464
172.823,-0.4668,-0.4456
172.852,-0.467,-0.4477
172.882,-0.474,-0.4479
172.911,-0.4764,-0.4462
172.941,-0.4789,-0.4453
172.971,-0.4756,-0.448
173.004,-0.4777,-0.4463
173.029,-0.4792,-0.4451
173.06,-0.4781,-0.4478
173.089,-0.4787,-0.4457
173.119,-0.4788,-0.4483
173.149,-0.4805,-0.4477
173.178,-0.4756,-0.4453
173.208,-0.4815,-0.4482
173.238,-0.4794,-0.4479
173.267,-0.4767,-0.4485
173.297,-0.4753,-0.4496
173.327,-0.4776,-0.4448
173.355,-0.4703,-0.4471
173.385,-0.4696,-0.4492
173.414,-0.4717,-0.4481
173.444,-0.4702,-0.4464
173.474,-0.4718,-0.4481
173.504,-0.466,-0.4459
173.534,-0.4702,-0.4467
173.564,-0.4707,-0.4473
173.593,-0.4641,-0.4466
173.623,-0.4685,-0.4453
173.652,-0.465,-0.4477
173.681,-0.465,-0.447
173.711,-0.4702,-0.447
173.74,-0.4748,-0.4481
173.77,-0.4756,-0.4472
173.801,-0.4743,-0.4484
173.83,-0.4721,-0.4456
173.86,-0.4746,-0.4463
173.892,-0.4752,-0.4474
173.918,-0.4712,-0.4463
173.948,-0.4704,-0.447
173.978,-0.4714,-0.4474
174.007,-0.4709,-0.4455
174.037,-0.4673,-0.4476
174.069,-0.468,-0.4467
174.096,-0.4694,-0.4493
174.127,-0.4657,-0.4472
174.155,-0.4654,-0.4481
174.186,-0.4659,-0.4462
174.216,-0.4652,-0.4465
174.245,-0.4657,-0.4469
174.274,-0.4652,-0.4469
174.304,-0.4641,-0.4476
174.334,-0.4643,-0.4483
174.363,-0.4634,-0.4479
174.392,-0.4647,-0.4471
174.422,-0.4655,-0.447
174.452,-0.462,-0.4449
174.482,-0.4629,-0.4476
174.512,-0.4692,-0.4462
174.542,-0.4715,-0.4476
174.571,-0.4739,-0.4463
174.6,-0.4743,-0.448
174.63,-0.4723,-0.4488
174.659,-0.4687,-0.4455
174.689,-0.4695,-0.4488
174.72,-0.4699,-0.4452
174.75,-0.4654,-0.4499
174.778,-0.4636,-0.448
174.807,-0.468,-0.4467
174.837,-0.4685,-0.4476
174.866,-0.4676,-0.4488
174.896,-0.4666,-0.4476
174.926,-0.4678,-0.447
174.958,-0.4672,-0.4465
174.985,-0.4686,-0.4465
175.014,-0.4663,-0.4451
175.044,-0.4671,-0.4467
175.074,-0.4655,-0.446
175.103,-0.4663,-0.4478
175.133,-0.4681,-0.447
175.163,-0.4649,-0.4461
175.192,-0.4625,-0.4444
175.222,-0.4652,-0.4459
175.251,-0.4614,-0.4467
175.281,-0.462,-0.4474
175.311,-0.4613,-0.447
175.34,-0.4658,-0.4455
175.37,-0.4732,-0.4466
175.4,-0.474,-0.447
175.432,-0.4714,-0.4471
175.459,-0.4762,-0.4462
175.488,-0.4717,-0.4473
175.518,-0.4728,-0.4458
175.549,-0.4706,-0.4484
175.578,-0.4709,-0.4462
175.607,-0.4693,-0.4458
175.636,-0.4702,-0.4453
175.666,-0.4699,-0.4472
175.696,-0.4701,-0.4457
175.725,-0.4708,-0.4477
175.755,-0.4698,-0.4468
175.784,-0.4687,-0.4457
175.814,-0.467,-0.4473
175.844,-0.4681,-0.448
175.874,-0.4681,-0.4465
175.903,-0.4685,-0.4494
175.933,-0.4671,-0.4483
175.962,-0.4668,-0.4486
175.992,-0.465,-0.4483
176.021,-0.4621,-0.449
176.052,-0.4629,-0.4506
176.082,-0.4641,-0.4488
176.111,-0.4643,-0.4459
176.14,-0.4628,-0.4484
176.169,-0.4706,-0.4471
176.199,-0.4723,-0.4471
176.23,-0.4734,-0.4467
176.258,-0.4696,-0.4485
176.288,-0.467,-0.4476
176.318,-0.4685,-0.4493
176.348,-0.4717,-0.4477
176.376,-0.4661,-0.4485
176.406,-0.4643,-0.4476
176.436,-0.4659,-0.4476
176.465,-0.4698,-0.4481
176.495,-0.4686,-0.4473
176.525,-0.4651,-0.4468
176.555,-0.4651,-0.4492
176.584,-0.4648,-0.4497
176.614,-0.4598,-0.4485
176.643,-0.4632,-0.4479
176.673,-0.4615,-0.4492
176.702,-0.4621,-0.4475
176.732,-0.463,-0.4474
176.761,-0.4585,-0.4506
176.792,-0.4629,-0.4474
176.82,-0.4607,-0.4482
176.851,-0.4609,-0.4504
176.88,-0.4608,-0.4481
176.91,-0.4582,-0.4503
176.94,-0.4573,-0.4469
176.969,-0.463,-0.4466
176.999,-0.4673,-0.4501
177.029,-0.4707,-0.4498
177.057,-0.4675,-0.4477
177.088,-0.4657,-0.4475
177.117,-0.4665,-0.4498
177.146,-0.4631,-0.4485
177.177,-0.4652,-0.4498
177.205,-0.4642,-0.4511
177.235,-0.4628,-0.4495
177.266,-0.4623,-0.4482
177.295,-0.4665,-0.4488
177.325,-0.463,-0.4487
177.354,-0.4638,-0.447
177.384,-0.4603,-0.4498
177.414,-0.4622,-0.4495
177.444,-0.4629,-0.4484
177.473,-0.4597,-0.4487
177.502,-0.4598,-0.4506
177.533,-0.4601,-0.448
177.561,-0.4571,-0.4479
177.591,-0.4543,-0.4496
177.621,-0.4554,-0.4501
177.65,-0.4572,-0.4484
177.68,-0.4552,-0.4492
177.709,-0.4543,-0.4495
177.74,-0.4544,-0.451
177.779,-0.4526,-0.4492
177.799,-0.4567,-0.4497
177.829,-0.4583,-0.4489
177.859,-0.4638,-0.4498
177.888,-0.4646,-0.4498
177.918,-0.4637,-0.4494
177.948,-0.4642,-0.4492
177.977,-0.4589,-0.4491
178.007,-0.4619,-0.4502
178.036,-0.4587,-0.4511
178.065,-0.4597,-0.4507
178.095,-0.4611,-0.4507
178.125,-0.4596,-0.4496
178.154,-0.4583,-0.4491
178.184,-0.4612,-0.4458
178.213,-0.455,-0.4489
178.243,-0.4561,-0.4522
178.274,-0.4542,-0.4531
178.303,-0.4541,-0.4484
178.333,-0.4548,-0.4518
178.363,-0.4539,-0.4499
178.392,-0.453,-0.4509
178.422,-0.4517,-0.4503
178.452,-0.454,-0.4512
178.481,-0.4507,-0.4487
178.51,-0.4516,-0.4504
178.541,-0.4527,-0.4499
178.569,-0.4525,-0.4488
178.599,-0.4529,-0.4498
178.628,-0.4559,-0.4495
178.658,-0.4598,-0.4531
178.688,-0.4604,-0.4504
178.717,-0.4555,-0.4484
178.748,-0.4555,-0.452
178.777,-0.4545,-0.4519
178.808,-0.4565,-0.4488
178.836,-0.4527,-0.451
178.865,-0.4527,-0.4498
178.896,-0.4536,-0.4526
178.925,-0.4522,-0.4498
178.954,-0.4506,-0.4507
178.984,-0.4502,-0.4496
179.014,-0.4502,-0.4518
179.044,-0.4468,-0.4515
179.073,-0.449,-0.4514
179.103,-0.4488,-0.4519
179.132,-0.4453,-0.4515
179.162,-0.4474,-0.4507
179.192,-0.4469,-0.4516
179.222,-0.445,-0.4496
179.252,-0.4413,-0.4539
179.28,-0.4427,-0.4516
179.31,-0.445,-0.4516
179.34,-0.4438,-0.4493
179.369,-0.4414,-0.4495
179.399,-0.4419,-0.4523
179.429,-0.4519,-0.4494
179.458,-0.4525,-0.4507
179.488,-0.453,-0.4492
179.517,-0.4554,-0.4525
179.547,-0.4536,-0.4515
179.578,-0.4528,-0.4493
179.606,-0.4529,-0.4521
179.636,-0.4518,-0.452
179.666,-0.4489,-0.4493
179.695,-0.449,-0.4529
179.725,-0.4484,-0.4511
179.755,-0.4484,-0.4511
179.784,-0.4504,-0.45
179.814,-0.4518,-0.4484
179.852,-0.4475,-0.4496
179.873,-0.4447,-0.4523
179.903,-0.4441,-0.4515
179.933,-0.4457,-0.4521
179.962,-0.4487,-0.4501
179.993,-0.4468,-0.4531
180.021,-0.4447,-0.4512
180.051,-0.4463,-0.4515
180.081,-0.4512,-0.4514
180.11,-0.4469,-0.4543
180.14,-0.4478,-0.4527
180.171,-0.4462,-0.453
180.199,-0.4449,-0.4508
180.229,-0.4477,-0.4518
180.259,-0.4465,-0.4524
180.288,-0.4555,-0.452
180.318,-0.4572,-0.4535
180.349,-0.4599,-0.4525
180.377,-0.4608,-0.452
180.407,-0.4604,-0.4543
180.437,-0.4548,-0.4545
180.466,-0.4551,-0.4536
180.496,-0.4612,-0.4519
180.526,-0.4564,-0.4528
180.555,-0.4577,-0.4534
180.585,-0.4555,-0.4551
180.615,-0.4574,-0.4531
180.644,-0.4579,-0.452
180.674,-0.4566,-0.4537
180.704,-0.4566,-0.4524
180.733,-0.4568,-0.4506
180.763,-0.4575,-0.4536
180.793,-0.4557,-0.4526
180.822,-0.4541,-0.4523
180.852,-0.4551,-0.4534
180.881,-0.4521,-0.4498
180.911,-0.4527,-0.4503
180.941,-0.4547,-0.4507
180.971,-0.4524,-0.4524
181,-0.45,-0.4521
181.03,-0.4516,-0.4521
181.059,-0.4533,-0.4538
181.089,-0.459,-0.4531
181.119,-0.4601,-0.4541
181.148,-0.4595,-0.4524
181.178,-0.4589,-0.4546
181.207,-0.4593,-0.4523
181.236,-0.4598,-0.4526
181.267,-0.4579,-0.4532
181.297,-0.4576,-0.4548
181.326,-0.4555,-0.4512
181.356,-0.4576,-0.4528
181.385,-0.4572,-0.4543
181.415,-0.4592,-0.4513
181.445,-0.4612,-0.4554
181.474,-0.4568,-0.4535
181.503,-0.4563,-0.454
181.534,-0.4527,-0.4518
181.563,-0.4574,-0.4501
181.592,-0.4544,-0.452
181.621,-0.4548,-0.4525
181.651,-0.4536,-0.4531
181.682,-0.4541,-0.4531
181.711,-0.4552,-0.4547
181.743,-0.4533,-0.4539
181.77,-0.4519,-0.4546
181.799,-0.453,-0.453
181.831,-0.4519,-0.4533
181.86,-0.4503,-0.4518
181.889,-0.4533,-0.4554
181.919,-0.4608,-0.4509
181.947,-0.4613,-0.455
181.979,-0.4635,-0.4509
182.007,-0.4634,-0.4551
182.036,-0.464,-0.4526
182.066,-0.4665,-0.4515
182.096,-0.4608,-0.4534
182.126,-0.4624,-0.4546
182.156,-0.4598,-0.4542
182.186,-0.4599,-0.4529
182.215,-0.4602,-0.4551
182.245,-0.4615,-0.4517
182.274,-0.4626,-0.4546
182.303,-0.4574,-0.4532
182.335,-0.4572,-0.4556
182.362,-0.4566,-0.4514
182.392,-0.4579,-0.4528
182.422,-0.4535,-0.4551
182.451,-0.4544,-0.4543
182.481,-0.4564,-0.4555
182.511,-0.4564,-0.4535
182.541,-0.4556,-0.4553
182.57,-0.4545,-0.4549
182.608,-0.4544,-0.4541
182.63,-0.4557,-0.4524
182.66,-0.4573,-0.4515
182.689,-0.4561,-0.454
182.718,-0.457,-0.4537
182.749,-0.4593,-0.454
182.777,-0.4609,-0.4522
182.807,-0.4633,-0.4543
182.837,-0.4668,-0.4539
